Printed on: 2013-10-8 13:10:33 
Date	Part number	Serial number	Status	Wave.	Fiber	IL	Refl.	IL A	Refl.A	IL B	Refl.B 
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	850nm	9	n/a	n/a	0.00	-40.7	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	850nm	10	n/a	n/a	0.05	-40.6	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	850nm	11	n/a	n/a	0.20	-42.3	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	850nm	12	n/a	n/a	-0.08	-40.4	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	1	n/a	n/a	0.61	-42.8	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	2	n/a	n/a	0.30	-41.4	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	3	n/a	n/a	0.15	-41.0	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	4	n/a	n/a	0.29	-40.8	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	5	n/a	n/a	0.36	-41.1	n/a	n/a2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	6	n/a	n/a	0.47	-42.0	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	7	n/a	n/a	0.26	-40.5	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	8	n/a	n/a	0.12	-41.8	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	9	n/a	n/a	0.01	-42.6	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	10	n/a	n/a	0.18	-41.5	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	11	n/a	n/a	0.33	-41.3	n/a	n/a
2013-10-7 12:52:49	MPO-MPO(APC)	2133800371-2	Passed	1300nm	12	n/a	n/a	0.23	-41.7	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	1	n/a	n/a	-0.20	-41.0	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	2	n/a	n/a	-0.11	-41.1	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	3	n/a	n/a	-0.18	-39.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	4	n/a	n/a	-0.17	-39.7	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	5	n/a	n/a	0.14	-40.3	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	6	n/a	n/a	0.18	-40.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	7	n/a	n/a	0.44	-38.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	8	n/a	n/a	0.23	-40.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	9	n/a	n/a	-0.05	-40.2	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	10	n/a	n/a	-0.10	-40.9	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	11	n/a	n/a	0.13	-41.1	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	850nm	12	n/a	n/a	0.08	-41.9	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	1	n/a	n/a	0.55	-42.8	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	2	n/a	n/a	0.25	-41.9	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	3	n/a	n/a	0.36	-41.5	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	4	n/a	n/a	0.36	-41.2	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	5	n/a	n/a	0.57	-42.5	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	6	n/a	n/a	0.54	-41.7	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	7	n/a	n/a	0.39	-40.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	8	n/a	n/a	0.19	-41.4	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	9	n/a	n/a	-0.00	-41.1	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	10	n/a	n/a	0.03	-43.3	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	11	n/a	n/a	0.08	-41.6	n/a	n/a
2013-10-7 14:06:05	MPO-MPO(APC)	2133800356-2	Passed	1300nm	12	n/a	n/a	0.18	-42.0	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	1	n/a	n/a	0.11	-42.0	n/a	n/a2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	2	n/a	n/a	0.21	-40.8	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	3	n/a	n/a	-0.01	-40.6	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	4	n/a	n/a	-0.04	-41.7	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	5	n/a	n/a	0.32	-40.3	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	6	n/a	n/a	0.22	-41.5	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	7	n/a	n/a	0.45	-38.9	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	8	n/a	n/a	0.36	-42.0	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	9	n/a	n/a	0.17	-40.0	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	10	n/a	n/a	0.17	-39.5	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	11	n/a	n/a	0.53	-39.4	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	850nm	12	n/a	n/a	0.06	-42.2	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	1	n/a	n/a	0.22	-42.9	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	2	n/a	n/a	0.29	-41.0	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	3	n/a	n/a	0.08	-40.9	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	4	n/a	n/a	0.34	-41.6	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	5	n/a	n/a	0.58	-42.5	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	6	n/a	n/a	0.44	-41.8	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	7	n/a	n/a	0.21	-41.2	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	8	n/a	n/a	0.16	-41.8	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	9	n/a	n/a	0.09	-41.4	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	10	n/a	n/a	0.16	-38.4	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	11	n/a	n/a	0.34	-41.9	n/a	n/a
2013-10-7 14:11:59	MPO-MPO(APC)	2133800356-3	Passed	1300nm	12	n/a	n/a	0.21	-41.9	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	1	n/a	n/a	0.03	-38.1	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	2	n/a	n/a	0.13	-25.0	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	3	n/a	n/a	0.13	-27.4	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	4	n/a	n/a	0.20	-29.6	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	5	n/a	n/a	-0.01	-38.7	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	6	n/a	n/a	0.05	-39.9	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	7	n/a	n/a	0.09	-38.7	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	8	n/a	n/a	0.06	-35.9	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	9	n/a	n/a	0.11	-28.1	n/a	n/a2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	10	n/a	n/a	0.03	-36.2	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	11	n/a	n/a	0.19	-25.9	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	850nm	12	n/a	n/a	0.03	-38.3	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	1	n/a	n/a	0.21	-37.5	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	2	n/a	n/a	0.19	-31.0	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	3	n/a	n/a	0.25	-33.8	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	4	n/a	n/a	0.34	-34.5	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	5	n/a	n/a	0.14	-39.1	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	6	n/a	n/a	0.16	-40.7	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	7	n/a	n/a	0.25	-38.5	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	8	n/a	n/a	0.17	-34.6	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	9	n/a	n/a	0.38	-30.5	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	10	n/a	n/a	0.06	-37.5	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	11	n/a	n/a	0.17	-26.1	n/a	n/a
2013-10-7 14:40:42	MPO-MPO(APC)	2133800356-4	Passed	1300nm	12	n/a	n/a	0.16	-39.0	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	1	n/a	n/a	0.06	-39.6	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	2	n/a	n/a	0.04	-34.8	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	3	n/a	n/a	0.02	-38.7	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	4	n/a	n/a	0.06	-37.2	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	5	n/a	n/a	-0.03	-39.0	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	6	n/a	n/a	0.08	-38.8	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	7	n/a	n/a	0.09	-34.9	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	8	n/a	n/a	0.03	-35.1	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	9	n/a	n/a	0.12	-34.9	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	10	n/a	n/a	0.11	-35.3	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	11	n/a	n/a	0.23	-25.8	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	850nm	12	n/a	n/a	0.13	-32.5	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	1	n/a	n/a	0.19	-38.1	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	2	n/a	n/a	0.07	-34.4	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	3	n/a	n/a	0.13	-40.2	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	4	n/a	n/a	0.17	-38.1	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	5	n/a	n/a	0.06	-41.4	n/a	n/a2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	6	n/a	n/a	0.11	-40.9	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	7	n/a	n/a	0.18	-36.4	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	8	n/a	n/a	0.17	-37.2	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	9	n/a	n/a	0.21	-36.5	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	10	n/a	n/a	0.18	-36.1	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	11	n/a	n/a	0.23	-28.4	n/a	n/a
2013-10-7 14:43:25	MPO-MPO(APC)	2133800356-1	Passed	1300nm	12	n/a	n/a	0.18	-35.5	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	1	n/a	n/a	0.13	-39.4	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	2	n/a	n/a	0.09	-33.7	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	3	n/a	n/a	0.14	-38.2	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	4	n/a	n/a	0.23	-37.6	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	5	n/a	n/a	0.09	-38.5	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	6	n/a	n/a	0.21	-38.6	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	7	n/a	n/a	0.26	-34.2	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	8	n/a	n/a	0.14	-34.8	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	9	n/a	n/a	0.27	-33.9	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	10	n/a	n/a	0.17	-34.4	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	11	n/a	n/a	0.28	-26.9	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	850nm	12	n/a	n/a	0.19	-35.6	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	1	n/a	n/a	0.28	-38.6	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	2	n/a	n/a	0.12	-34.4	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	3	n/a	n/a	0.31	-39.9	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	4	n/a	n/a	0.41	-40.4	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	5	n/a	n/a	0.22	-40.0	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	6	n/a	n/a	0.30	-41.6	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	7	n/a	n/a	0.36	-36.5	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	8	n/a	n/a	0.31	-36.1	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	9	n/a	n/a	0.44	-35.4	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	10	n/a	n/a	0.24	-35.7	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	11	n/a	n/a	0.27	-28.0	n/a	n/a
2013-10-7 14:47:07	MPO-MPO(APC)	2133800149-1	Passed	1300nm	12	n/a	n/a	0.25	-36.9	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	1	n/a	n/a	0.11	-38.5	n/a	n/a2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	2	n/a	n/a	0.09	-34.0	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	3	n/a	n/a	0.08	-37.8	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	4	n/a	n/a	0.21	-38.5	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	5	n/a	n/a	0.08	-38.3	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	6	n/a	n/a	0.17	-40.0	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	7	n/a	n/a	0.17	-34.7	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	8	n/a	n/a	0.08	-34.0	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	9	n/a	n/a	0.33	-35.1	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	10	n/a	n/a	0.11	-34.5	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	11	n/a	n/a	0.27	-26.8	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	850nm	12	n/a	n/a	0.20	-38.1	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	1	n/a	n/a	0.28	-38.9	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	2	n/a	n/a	0.17	-35.3	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	3	n/a	n/a	0.21	-40.0	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	4	n/a	n/a	0.38	-39.6	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	5	n/a	n/a	0.22	-40.0	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	6	n/a	n/a	0.29	-41.1	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	7	n/a	n/a	0.29	-36.8	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	8	n/a	n/a	0.15	-35.9	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	9	n/a	n/a	0.52	-36.6	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	10	n/a	n/a	0.15	-36.5	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	11	n/a	n/a	0.29	-31.7	n/a	n/a
2013-10-7 14:49:25	MPO-MPO(APC)	2133800149-4	Passed	1300nm	12	n/a	n/a	0.33	-37.3	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	1	n/a	n/a	-0.03	-37.7	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	2	n/a	n/a	0.02	-33.6	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	3	n/a	n/a	-0.01	-33.6	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	4	n/a	n/a	0.36	-37.3	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	5	n/a	n/a	0.41	-35.6	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	6	n/a	n/a	0.06	-38.1	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	7	n/a	n/a	0.31	-34.7	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	8	n/a	n/a	-1.45	-33.8	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	9	n/a	n/a	0.17	-31.7	n/a	n/a2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	10	n/a	n/a	0.08	-35.4	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	11	n/a	n/a	0.33	-30.0	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	850nm	12	n/a	n/a	0.16	-34.5	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	1	n/a	n/a	-0.03	-39.2	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	2	n/a	n/a	0.03	-35.4	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	3	n/a	n/a	0.06	-36.1	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	4	n/a	n/a	0.32	-37.6	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	5	n/a	n/a	0.35	-38.4	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	6	n/a	n/a	0.10	-41.4	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	7	n/a	n/a	0.25	-37.2	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	8	n/a	n/a	-1.22	-35.8	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	9	n/a	n/a	0.32	-33.3	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	10	n/a	n/a	0.11	-37.9	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	11	n/a	n/a	0.22	-31.4	n/a	n/a
2013-10-7 14:57:45	MPO-MPO(APC)	2133800132-1	Passed	1300nm	12	n/a	n/a	0.20	-34.7	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	1	n/a	n/a	0.05	-38.8	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	2	n/a	n/a	0.40	-40.9	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	3	n/a	n/a	0.45	-39.3	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	4	n/a	n/a	0.52	-40.8	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	5	n/a	n/a	0.41	-39.3	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	6	n/a	n/a	0.43	-40.6	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	7	n/a	n/a	0.41	-40.1	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	8	n/a	n/a	0.41	-41.5	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	9	n/a	n/a	0.45	-41.6	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	10	n/a	n/a	0.40	-39.9	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	11	n/a	n/a	0.36	-40.2	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	850nm	12	n/a	n/a	0.45	-41.6	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	1	n/a	n/a	0.08	-42.9	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	2	n/a	n/a	0.39	-40.9	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	3	n/a	n/a	0.48	-41.6	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	4	n/a	n/a	0.67	-41.6	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	5	n/a	n/a	0.60	-41.8	n/a	n/a2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	6	n/a	n/a	0.61	-42.2	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	7	n/a	n/a	0.52	-40.8	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	8	n/a	n/a	0.56	-41.9	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	9	n/a	n/a	0.57	-40.8	n/a	n/a
2013-10-7 15:19:34	MPO-MPO(APC)	2133800132-3	Passed	1300nm	10	n/a	n/a	0.45	-41.3	n/a	n/a
